ssyk96_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk96_1,ssyk96_2,ssyk96_3
8111 Mineral-ore- and stone-processing-plant operators,2010,0.2099951207637787,0.07042846083641052,,0.02136889658868313,,,,,,0.0021798890084028244,,12.069999694824219,16.899999618530273,,19.739999771118164,,,,,,12.359999656677246,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2011,0.3502974212169647,0.14015351235866547,,0.025442712008953094,,,,,,0.004359778016805649,,12.359999656677246,16.899999618530273,,19.739999771118164,,,,,,12.359999656677246,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2012,0.5140531063079834,0.15149803459644318,,0.06541425734758377,,,,0.00022241465921979398,,0.011302212253212929,0.00022241465921979398,10.649999618530273,16.899999618530273,,19.739999771118164,,,,8.100000381469727,,12.359999656677246,8.100000381469727,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2013,3.2907094955444336,0.1628425419330597,1.6670854091644287,0.09276261925697327,,,,0.0006216149777173996,,0.01824464648962021,0.0006216149777173996,52.40999984741211,16.899999618530273,79.69000244140625,19.739999771118164,,,,8.100000381469727,,12.359999656677246,8.100000381469727,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2014,5.387747764587402,0.1741870641708374,2.659285068511963,0.12128924578428268,,,0.0013454260770231485,0.005387474782764912,,0.0232763160020113,0.005387474782764912,49.86000061035156,16.899999618530273,79.69000244140625,19.739999771118164,,,7.53000020980835,8.100000381469727,,12.359999656677246,8.100000381469727,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2015,8.870292663574219,0.1865483969449997,3.651484966278076,0.15340450406074524,,0.016422968357801437,0.002260842826217413,0.009755564853549004,0.0014137101825326681,0.12415900826454163,0.04310931637883186,37.93000030517578,16.899999618530273,79.69000244140625,19.739999771118164,,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,7.53000020980835,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2016,12.579971313476562,0.23159891366958618,3.9332942962646484,0.1567864716053009,0.03372415900230408,0.21270759403705597,0.05920344591140747,0.01621556654572487,0.004005614668130875,0.14061668515205383,0.31703510880470276,16.6200008392334,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2017,12.993597984313965,0.23313932120800018,3.9587321281433105,0.1745934784412384,0.04652891308069229,0.21273775398731232,0.060821354389190674,0.017357371747493744,0.0057843332178890705,0.14641378819942474,0.3185780346393585,15.770000457763672,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2018,15.103693008422852,0.23326842486858368,4.535303115844727,0.18493689596652985,0.046552833169698715,0.2515483498573303,0.06393124908208847,0.04120786115527153,0.008008659817278385,0.1610640287399292,0.4420567452907562,15.479999542236328,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2019,19.53863525390625,0.2333361655473709,5.70374870300293,0.24299480020999908,0.05023636296391487,0.28056803345680237,0.08609951287508011,0.05906445160508156,0.015492009930312634,0.19197583198547363,0.5344371199607849,14.350000381469727,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,6.110000133514404,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2020,21.192245483398438,0.2333688586950302,5.73959493637085,0.29697614908218384,0.05967734754085541,0.3371250629425049,0.08727331459522247,0.14525489509105682,0.01712106540799141,0.21614056825637817,0.816750168800354,12.930000305175781,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,7.239999771118164,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2021,22.674962997436523,0.23344366252422333,5.745060920715332,0.35113435983657837,0.10563233494758606,0.4338028132915497,0.09218153357505798,0.17435774207115173,0.017844002693891525,0.22815397381782532,1.0485626459121704,10.649999618530273,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,6.110000133514404,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2022,24.09112548828125,0.2334437370300293,5.761851787567139,0.36281710863113403,0.12046141177415848,0.4535784423351288,0.10931365191936493,0.34171879291534424,0.0181941669434309,0.24533985555171967,1.3506991863250732,9.800000190734863,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,7.239999771118164,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8111 Mineral-ore- and stone-processing-plant operators,2023,26.00677490234375,0.23344381153583527,5.76625919342041,0.36514097452163696,0.164188951253891,0.45557913184165955,0.17889131605625153,0.44304266571998596,0.018397891893982887,0.42098045349121094,1.4824848175048828,8.65999984741211,16.899999618530273,79.69000244140625,19.739999771118164,5.820000171661377,4.400000095367432,7.53000020980835,8.100000381469727,8.380000114440918,12.359999656677246,6.960000038146973,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2010,0.20735809206962585,0.07056964933872223,,0.020775089040398598,,,,,,0.0020879684016108513,,10.369999885559082,17.190000534057617,,12.640000343322754,,,,,,9.229999542236328,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2011,0.34639814496040344,0.14043447375297546,,0.024735700339078903,,,,,,0.004175936803221703,,9.800000190734863,17.190000534057617,,12.640000343322754,,,,,,9.229999542236328,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2012,0.5060814619064331,0.15180173516273499,,0.06359650194644928,,,,0.00020971168123651296,,0.0108256246894598,0.00020971168123651296,8.65999984741211,17.190000534057617,,12.640000343322754,,,,5.539999961853027,,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2013,3.2754733562469482,0.1631689965724945,1.6740059852600098,0.09018490463495255,,,,0.0005861120880581439,,0.017475314438343048,0.0005861120880581439,50.709999084472656,17.190000534057617,81.11000061035156,12.640000343322754,,,,5.539999961853027,,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2014,5.358087062835693,0.17453624308109283,2.6703245639801025,0.11791882663965225,,,0.0012880552094429731,0.005079775117337704,,0.02229481004178524,0.005079775117337704,48.439998626708984,17.190000534057617,81.11000061035156,12.640000343322754,,,4.400000095367432,5.539999961853027,,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2015,8.802614212036133,0.1869223564863205,3.6666431427001953,0.14914165437221527,,0.016631126403808594,0.002164437435567379,0.0091983862221241,0.0013717175461351871,0.11892354488372803,0.042329370975494385,34.52000045776367,17.190000534057617,81.11000061035156,12.640000343322754,,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.260000228881836,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2016,12.473197937011719,0.2320632040500641,3.949622631072998,0.15242964029312134,0.03324112296104431,0.21540358662605286,0.05667893588542938,0.015289431437849998,0.0038866326212882996,0.13468722999095917,0.316562294960022,14.0600004196167,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2017,12.87816047668457,0.23360669612884521,3.975166082382202,0.16974182426929474,0.04586247354745865,0.21543413400650024,0.05822785198688507,0.01636602357029915,0.005612516775727272,0.1402398943901062,0.31803098320961,13.210000038146973,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2018,14.963675498962402,0.2337360680103302,4.5541300773620605,0.17979781329631805,0.045886050909757614,0.25473666191101074,0.06120513379573822,0.038854315876960754,0.0077707720920443535,0.15427237749099731,0.43909144401550293,12.640000343322754,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2019,19.3402042388916,0.23380392789840698,5.727426528930664,0.2362423986196518,0.049516819417476654,0.28412413597106934,0.08242811262607574,0.05569104477763176,0.015031838789582253,0.18388070166110992,0.5296615958213806,11.789999961853027,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2020,20.952510833740234,0.23383669555187225,5.763421535491943,0.2887237071990967,0.05882258340716362,0.3413980305194855,0.08355186134576797,0.1369587928056717,0.016612505540251732,0.20702648162841797,0.8042165637016296,9.229999542236328,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2021,22.40465545654297,0.2339116483926773,5.768909931182861,0.3413769602775574,0.10411935299634933,0.43930110335350037,0.0882507860660553,0.16439945995807648,0.017313968390226364,0.21853330731391907,1.032893419265747,8.380000114440918,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2022,23.77393913269043,0.23391170799732208,5.785770893096924,0.35273507237434387,0.11873602122068405,0.45932736992836,0.10465236753225327,0.32220184803009033,0.017653731629252434,0.23499448597431183,1.322795033454895,6.960000038146973,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,4.690000057220459,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8112 Well drillers and borers and related workers,2023,25.616666793823242,0.23391178250312805,5.790196418762207,0.35499435663223267,0.16183724999427795,0.4613534212112427,0.17126314342021942,0.4177387058734894,0.01785140670835972,0.4032287895679474,1.4480946063995361,6.110000133514404,17.190000534057617,81.11000061035156,12.640000343322754,4.96999979019165,5.820000171661377,4.400000095367432,5.539999961853027,6.960000038146973,9.229999542236328,4.96999979019165,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,811 Mineral-processing-plant operators
8121 Ore and metal furnace operators,2010,0.2275305688381195,0.07454968988895416,,0.02572016604244709,,,,,,0.001899970113299787,,35.369998931884766,32.2400016784668,,62.36000061035156,,,,,,3.2699999809265137,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2011,0.37597399950027466,0.14835481345653534,,0.03062351793050766,,,,,,0.003799940226599574,,30.81999969482422,32.2400016784668,,62.36000061035156,,,,,,3.2699999809265137,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2012,0.5527237057685852,0.16036316752433777,,0.07873431593179703,,,,0.00018779453239403665,,0.009850896894931793,0.00018779453239403665,31.110000610351562,32.2400016784668,,62.36000061035156,,,,1.559999942779541,,3.2699999809265137,1.559999942779541,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2013,3.5477519035339355,0.1723715364933014,1.8048686981201172,0.11165152490139008,,,,0.0005248569650575519,,0.015901854261755943,0.0005248569650575519,84.5199966430664,32.2400016784668,95.87999725341797,62.36000061035156,,,,1.559999942779541,,3.2699999809265137,1.559999942779541,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2014,5.782793998718262,0.18437989056110382,2.879073143005371,0.14598692953586578,,,0.0011578899575397372,0.004548883531242609,,0.0202874094247818,0.004548883531242609,80.54000091552734,32.2400016784668,95.87999725341797,62.36000061035156,,,1.559999942779541,1.559999942779541,,3.2699999809265137,1.559999942779541,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2015,9.402558326721191,0.19746457040309906,3.953277349472046,0.18464168906211853,,0.018139401450753212,0.0019457091111689806,0.008237054571509361,0.0012337586376816034,0.1082158014178276,0.04273509234189987,59.52000045776367,32.2400016784668,95.87999725341797,62.36000061035156,,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,5.820000171661377,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2016,13.241074562072754,0.24515129625797272,4.258378028869629,0.18871231377124786,0.03861537575721741,0.23493856191635132,0.050951216369867325,0.013691520318388939,0.003495739307254553,0.12256015092134476,0.3337644040584564,35.650001525878906,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,10.369999885559082,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2017,13.674612998962402,0.2467818409204483,4.285918235778809,0.21014529466629028,0.05327728018164635,0.23497188091278076,0.05234360694885254,0.01465559657663107,0.005048044957220554,0.12761284410953522,0.33512023091316223,35.09000015258789,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,10.369999885559082,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2018,15.854148864746094,0.24691849946975708,4.910142421722412,0.22259491682052612,0.05330467224121094,0.27783873677253723,0.05502001941204071,0.03479361906647682,0.006989235989749432,0.1403818577528,0.45688748359680176,32.529998779296875,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,9.520000457763672,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2019,20.465431213378906,0.24699020385742188,6.175158977508545,0.2924749255180359,0.05752244219183922,0.30989137291908264,0.07409830391407013,0.049870725721120834,0.013520029373466969,0.1673242747783661,0.5479836463928223,29.969999313354492,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,9.229999542236328,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2020,22.145238876342773,0.247024804353714,6.213968276977539,0.3574483096599579,0.0683327168226242,0.37235942482948303,0.07510848343372345,0.12264512479305267,0.01494172215461731,0.18838603794574738,0.8180752992630005,25.989999771118164,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,7.53000020980835,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2021,23.699003219604492,0.2471039891242981,6.21988582611084,0.4226345717906952,0.12095282226800919,0.47914135456085205,0.07933256030082703,0.14721794426441193,0.01557263731956482,0.19885680079460144,1.0518786907196045,24.010000228881836,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,7.53000020980835,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2022,25.0655517578125,0.24710406363010406,6.238064765930176,0.43669623136520386,0.1379326432943344,0.5009838342666626,0.09407667815685272,0.28852829337120056,0.015878228470683098,0.21383583545684814,1.3261451721191406,20.309999465942383,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,5.260000228881836,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8121 Ore and metal furnace operators,2023,26.84724998474121,0.24710413813591003,6.242835998535156,0.4394932985305786,0.18800225853919983,0.5031936168670654,0.15395605564117432,0.37408050894737244,0.01605602167546749,0.3669224977493286,1.441406488418579,14.630000114440918,32.2400016784668,95.87999725341797,62.36000061035156,32.2400016784668,14.90999984741211,1.559999942779541,1.559999942779541,1.559999942779541,3.2699999809265137,4.690000057220459,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2010,0.2162674367427826,0.07312475144863129,,0.022368090227246284,,,,,,0.0020411943551152945,,17.469999313354492,26.850000381469727,,33.380001068115234,,,,,,6.679999828338623,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2011,0.36026328802108765,0.1455191671848297,,0.026632394641637802,,,,,,0.004082388710230589,,17.469999313354492,26.559999465942383,,33.95000076293945,,,,,,6.679999828338623,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2012,0.5267447233200073,0.1572979837656021,,0.0684729740023613,,,,0.00020901353855151683,,0.010583112016320229,0.00020901353855151683,14.90999984741211,26.559999465942383,,33.380001068115234,,,,4.119999885559082,,6.389999866485596,4.119999885559082,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2013,3.4236912727355957,0.1690768152475357,1.7542262077331543,0.09710013121366501,,,,0.0005841609090566635,,0.01708383671939373,0.0005841609090566635,69.18000030517578,26.850000381469727,89.3499984741211,33.95000076293945,,,,4.690000057220459,,6.389999866485596,4.400000095367432,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2014,5.597724437713623,0.1808556467294693,2.7982895374298096,0.1269606351852417,,,0.001293862471356988,0.005062864162027836,,0.02179536782205105,0.005062864162027836,66.33999633789062,27.40999984741211,89.3499984741211,33.65999984741211,,,5.539999961853027,4.119999885559082,,6.389999866485596,4.119999885559082,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2015,9.156046867370605,0.193690225481987,3.842352867126465,0.16057758033275604,,0.017048997804522514,0.0021741960663348436,0.009167764335870743,0.0013408762170001864,0.11625945568084717,0.04293128848075867,49.0099983215332,27.1299991607666,89.3499984741211,34.22999954223633,,9.520000457763672,5.260000228881836,4.690000057220459,5.260000228881836,6.679999828338623,7.239999771118164,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2016,12.936347961425781,0.2404654622077942,4.138893127441406,0.164117693901062,0.03508840873837471,0.22081582248210907,0.056934475898742676,0.015238531865179539,0.003799246624112129,0.1316700130701065,0.32304081320762634,27.40999984741211,26.559999465942383,89.3499984741211,33.95000076293945,10.9399995803833,8.949999809265137,4.690000057220459,4.400000095367432,6.110000133514404,6.110000133514404,7.239999771118164,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2017,13.356132507324219,0.24206484854221344,4.165660381317139,0.18275733292102814,0.048411156982183456,0.22084712982177734,0.05849037691950798,0.016311541199684143,0.0054863267578184605,0.1370982825756073,0.3245113790035248,26.280000686645508,26.850000381469727,89.62999725341797,33.95000076293945,10.09000015258789,8.949999809265137,4.96999979019165,4.96999979019165,5.539999961853027,6.960000038146973,8.100000381469727,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2018,15.509504318237305,0.2421988993883133,4.772369384765625,0.1935844123363495,0.04843604564666748,0.2611371576786041,0.06148108094930649,0.03872497007250786,0.007596056442707777,0.150816410779953,0.4472556412220001,24.290000915527344,26.850000381469727,89.62999725341797,33.65999984741211,10.649999618530273,8.65999984741211,4.96999979019165,4.96999979019165,6.110000133514404,6.679999828338623,7.53000020980835,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2019,20.040864944458008,0.24226923286914825,6.001891136169434,0.25435706973075867,0.052268583327531815,0.29126304388046265,0.0827997475862503,0.055505648255348206,0.014693867415189743,0.17976145446300507,0.5390850901603699,22.59000015258789,27.1299991607666,89.05999755859375,34.22999954223633,10.369999885559082,8.65999984741211,5.539999961853027,4.96999979019165,5.260000228881836,6.679999828338623,6.389999866485596,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2020,21.696407318115234,0.24230317771434784,6.039611339569092,0.31086257100105286,0.062091488391160965,0.3499760031700134,0.08392856270074844,0.13650286197662354,0.016238994896411896,0.202388733625412,0.816578209400177,19.18000030517578,27.40999984741211,89.62999725341797,33.65999984741211,10.09000015258789,8.949999809265137,4.96999979019165,4.690000057220459,5.539999961853027,6.960000038146973,6.679999828338623,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2021,23.194995880126953,0.24238084256649017,6.045362949371338,0.367553174495697,0.10990550369024277,0.4503389894962311,0.08864867687225342,0.16385218501091003,0.01692468672990799,0.21363778412342072,1.0489680767059326,16.899999618530273,27.1299991607666,89.62999725341797,33.380001068115234,10.649999618530273,9.520000457763672,5.539999961853027,4.690000057220459,6.110000133514404,6.389999866485596,6.679999828338623,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2022,24.589582443237305,0.24238091707229614,6.0630316734313965,0.37978219985961914,0.1253344565629959,0.47086843848228455,0.10512420535087585,0.3211292326450348,0.017256809398531914,0.22973021864891052,1.3403056859970093,13.779999732971191,26.559999465942383,89.62999725341797,33.95000076293945,10.369999885559082,8.65999984741211,5.539999961853027,4.96999979019165,5.539999961853027,6.389999866485596,6.679999828338623,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8122 Metal melters and rolling-mill operators,2023,26.447086334228516,0.2423809915781021,6.067668914794922,0.3822147250175476,0.17083092033863068,0.4729453921318054,0.17203529179096222,0.41634804010391235,0.017450040206313133,0.3941957652568817,1.4656989574432373,11.510000228881836,26.559999465942383,89.62999725341797,33.65999984741211,10.369999885559082,8.949999809265137,4.96999979019165,4.96999979019165,5.820000171661377,6.960000038146973,5.539999961853027,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2010,0.2162674367427826,0.07312475144863129,,0.022368090227246284,,,,,,0.0020411943551152945,,17.190000534057617,27.1299991607666,,33.65999984741211,,,,,,6.960000038146973,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2011,0.36026328802108765,0.1455191671848297,,0.026632394641637802,,,,,,0.004082388710230589,,16.6200008392334,26.850000381469727,,34.22999954223633,,,,,,6.960000038146973,,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2012,0.5267447233200073,0.1572979837656021,,0.0684729740023613,,,,0.00020901353855151683,,0.010583112016320229,0.00020901353855151683,14.630000114440918,27.1299991607666,,33.65999984741211,,,,4.400000095367432,,6.960000038146973,4.96999979019165,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2013,3.4236912727355957,0.1690768152475357,1.7542262077331543,0.09710013121366501,,,,0.0005841609090566635,,0.01708383671939373,0.0005841609090566635,69.73999786376953,27.1299991607666,89.05999755859375,33.380001068115234,,,,4.400000095367432,,6.110000133514404,4.119999885559082,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2014,5.597724437713623,0.1808556467294693,2.7982895374298096,0.1269606351852417,,,0.001293862471356988,0.005062864162027836,,0.02179536782205105,0.005062864162027836,66.62000274658203,26.850000381469727,89.62999725341797,34.22999954223633,,,5.260000228881836,4.400000095367432,,6.960000038146973,4.400000095367432,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
8123 Metal-heat-treating-plant operators,2015,9.156046867370605,0.193690225481987,3.842352867126465,0.16057758033275604,,0.017048997804522514,0.0021741960663348436,0.009167764335870743,0.0013408762170001864,0.11625945568084717,0.04293128848075867,48.720001220703125,26.850000381469727,89.05999755859375,33.65999984741211,,9.229999542236328,4.96999979019165,4.400000095367432,6.110000133514404,6.110000133514404,6.389999866485596,8 Plant and machine operators and assemblers,81 Stationary-plant and related operators,812 Metal-processing-plant operators
