ssyk2012_4,year,daioe_allapps,daioe_stratgames,daioe_videogames,daioe_imgrec,daioe_imgcompr,daioe_imggen,daioe_readcompr,daioe_lngmod,daioe_translat,daioe_speechrec,daioe_genai,pctl_rank_allapps,pctl_rank_stratgames,pctl_rank_videogames,pctl_rank_imgrec,pctl_rank_imgcompr,pctl_rank_imggen,pctl_rank_readcompr,pctl_rank_lngmod,pctl_rank_translat,pctl_rank_speechrec,pctl_rank_genai,ssyk2012_1,ssyk2012_2,ssyk2012_3
7125 Plumbing and central heating fitters,2019,19.15610122680664,0.22613278031349182,5.345948696136475,0.24140945076942444,0.05214834585785866,0.3200308382511139,0.09255419671535492,0.06270723789930344,0.01574047841131687,0.1819378286600113,0.5970509052276611,16.670000076293945,16.670000076293945,74.81999969482422,22.34000015258789,12.40999984741211,20.920000076293945,9.8100004196167,9.8100004196167,7.920000076293945,6.260000228881836,14.779999732971191,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7125 Plumbing and central heating fitters,2020,20.854633331298828,0.22616447508335114,5.379546165466309,0.2950386106967926,0.06194865331053734,0.3845428228378296,0.09381598979234695,0.15421342849731445,0.017395660281181335,0.2048390507698059,0.9066110849380493,13.119999885559082,16.670000076293945,74.81999969482422,22.34000015258789,12.40999984741211,20.920000076293945,9.8100004196167,9.8100004196167,7.920000076293945,6.260000228881836,13.59000015258789,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7125 Plumbing and central heating fitters,2021,22.403385162353516,0.2262369692325592,5.384669303894043,0.3488434851169586,0.10965268313884735,0.4948185682296753,0.09909217059612274,0.18511119484901428,0.018130192533135414,0.2162242978811264,1.164434790611267,12.649999618530273,16.670000076293945,74.81999969482422,22.34000015258789,12.40999984741211,20.920000076293945,9.8100004196167,9.8100004196167,7.920000076293945,6.260000228881836,13.59000015258789,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7125 Plumbing and central heating fitters,2022,23.87043571472168,0.22623702883720398,5.400407314300537,0.36045002937316895,0.12504614889621735,0.5173757076263428,0.11750864237546921,0.3627941906452179,0.01848597265779972,0.23251155018806458,1.4911912679672241,10.989999771118164,16.670000076293945,74.81999969482422,22.34000015258789,12.40999984741211,20.920000076293945,9.8100004196167,9.8100004196167,7.920000076293945,6.260000228881836,12.40999984741211,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7125 Plumbing and central heating fitters,2023,25.822175979614258,0.22623710334300995,5.404538154602051,0.36275872588157654,0.17043794691562653,0.5196577906608582,0.19230236113071442,0.4703671634197235,0.018692966550588608,0.39896827936172485,1.6323574781417847,9.569999694824219,16.670000076293945,74.81999969482422,22.34000015258789,12.40999984741211,20.920000076293945,9.8100004196167,9.8100004196167,7.920000076293945,6.260000228881836,12.170000076293945,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2010,0.220253586769104,0.07334476709365845,,0.02168722078204155,,,,,,0.0026339590549468994,,29.90999984741211,31.559999465942383,,26.829999923706055,,,,,,24.940000534057617,,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2011,0.36847326159477234,0.14595699310302734,,0.02582172304391861,,,,,,0.005267918109893799,,27.540000915527344,31.559999465942383,,26.829999923706055,,,,,,24.940000534057617,,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2012,0.5436104536056519,0.1577712595462799,,0.06638870388269424,,,,0.0002882301341742277,,0.01365645881742239,0.0002882301341742277,26.1200008392334,31.559999465942383,,26.829999923706055,,,,23.760000228881836,,24.940000534057617,23.760000228881836,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2013,3.056023359298706,0.16958552598953247,1.4304654598236084,0.09414447098970413,,,,0.0008055591606535017,,0.02204499952495098,0.0008055591606535017,35.58000183105469,31.559999465942383,58.5099983215332,26.829999923706055,,,,23.760000228881836,,24.940000534057617,23.760000228881836,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2014,5.014078617095947,0.18139980733394623,2.2818360328674316,0.1230960488319397,,,0.0017718533053994179,0.0069817001931369305,,0.028124764561653137,0.0069817001931369305,35.81999969482422,31.559999465942383,58.5099983215332,26.829999923706055,,,24.469999313354492,23.760000228881836,,24.940000534057617,23.760000228881836,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2015,8.477450370788574,0.1942729949951172,3.133206605911255,0.15568971633911133,,0.020581316202878952,0.00297740800306201,0.01264236681163311,0.0018867176258936524,0.15002131462097168,0.05476783215999603,27.780000686645508,31.559999465942383,58.5099983215332,26.829999923706055,,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,27.540000915527344,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2016,12.552735328674316,0.24118897318840027,3.3750171661376953,0.1591220647096634,0.036930933594703674,0.26656579971313477,0.07796775549650192,0.02101396769285202,0.0053458367474377155,0.1699071079492569,0.399700790643692,22.579999923706055,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,32.97999954223633,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2017,12.992703437805176,0.24279315769672394,3.3968443870544434,0.17719434201717377,0.05095326900482178,0.26660358905792236,0.08009845018386841,0.022493649274110794,0.007719689980149269,0.17691174149513245,0.40169036388397217,22.809999465942383,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,30.3799991607666,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2018,15.150542259216309,0.24292761087417603,3.8915789127349854,0.1876918524503708,0.05097946524620056,0.31524115800857544,0.08419401198625565,0.05340181663632393,0.010688245296478271,0.19461363554000854,0.5586255192756653,22.809999465942383,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,30.3799991607666,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2019,19.648090362548828,0.2429981529712677,4.894179821014404,0.24661463499069214,0.055013254284858704,0.3516087234020233,0.11338841915130615,0.07654240727424622,0.02067541889846325,0.2319643497467041,0.6760369539260864,22.100000381469727,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,30.139999389648438,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2020,21.53367042541504,0.24303220212459564,4.924938201904297,0.30140015482902527,0.06535197049379349,0.42248618602752686,0.11493425071239471,0.1882377415895462,0.022849533706903458,0.2611626088619232,1.0362046957015991,22.579999923706055,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,28.489999771118164,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2021,23.24871063232422,0.24311010539531708,4.929628372192383,0.3563651442527771,0.11567673832178116,0.5436429977416992,0.12139811366796494,0.22595250606536865,0.023814355954527855,0.2756783962249756,1.3300001621246338,22.809999465942383,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,28.489999771118164,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2022,24.92511749267578,0.24311017990112305,4.94403600692749,0.3682219386100769,0.131915882229805,0.5684258341789246,0.14396019279956818,0.4428379237651825,0.024281678721308708,0.2964440882205963,1.7180039882659912,22.809999465942383,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,26.829999923706055,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7126 Heating and air conditioning mechanics,2023,27.23779296875,0.24311025440692902,4.947817802429199,0.37058040499687195,0.17980140447616577,0.5709331035614014,0.23559020459651947,0.5741448998451233,0.02455356903374195,0.5086705684661865,1.888034462928772,20.920000076293945,31.559999465942383,58.5099983215332,26.829999923706055,23.760000228881836,37.709999084472656,24.469999313354492,23.760000228881836,25.40999984741211,24.940000534057617,27.06999969482422,7 Building and manufacturing workers,71 Building and construction workers,"712 Roofers, floor layers, plumbers and pipefitters"
7131 Painters and related workers,2010,0.188851460814476,0.061898358166217804,,0.020536500960588455,,,,,,0.001808171859011054,,3.6600000858306885,3.430000066757202,,17.3799991607666,,,,,,1.5399999618530273,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2011,0.31317371129989624,0.12317849695682526,,0.02445162832736969,,,,,,0.003616343718022108,,2.25,3.430000066757202,,17.3799991607666,,,,,,1.5399999618530273,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2012,0.46228235960006714,0.13314899802207947,,0.06286613643169403,,,,0.00020924769341945648,,0.009374946355819702,0.00020924769341945648,2.25,3.430000066757202,,17.3799991607666,,,,4.369999885559082,,1.5399999618530273,4.369999885559082,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2013,3.0281803607940674,0.14311948418617249,1.5494487285614014,0.08914918452501297,,,,0.0005848153959959745,,0.015133548527956009,0.0005848153959959745,32.7400016784668,3.430000066757202,73.4000015258789,17.3799991607666,,,,4.369999885559082,,1.5399999618530273,4.369999885559082,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2014,4.969884395599365,0.1530899852514267,2.47163462638855,0.11656459420919418,,,0.0013202815316617489,0.005068536847829819,,0.0193072110414505,0.005068536847829819,32.27000045776367,3.430000066757202,73.4000015258789,17.3799991607666,,,6.5,4.369999885559082,,1.5399999618530273,4.369999885559082,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2015,8.172382354736328,0.16395415365695953,3.3938205242156982,0.14742885529994965,,0.01696287840604782,0.0022185903508216143,0.009178036823868752,0.0013089773710817099,0.10298728942871094,0.04283691197633743,17.610000610351562,3.430000066757202,73.4000015258789,17.3799991607666,,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,5.559999942779541,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2016,11.712796211242676,0.20354828238487244,3.6557443141937256,0.1506790816783905,0.03374674171209335,0.2197003960609436,0.058097004890441895,0.015255606733262539,0.0037088640965521336,0.11663857847452164,0.32184600830078125,8.390000343322754,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,7.920000076293945,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2017,12.100393295288086,0.20490211248397827,3.679387092590332,0.1677924394607544,0.04656007140874863,0.21973153948783875,0.05968467518687248,0.016329817473888397,0.005355808883905411,0.12144715338945389,0.3233172297477722,8.15999984741211,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,7.920000076293945,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2018,14.082493782043457,0.20501558482646942,4.215272426605225,0.17773295938968658,0.04658401012420654,0.25981804728507996,0.06273644417524338,0.038768358528614044,0.007415348663926125,0.13359922170639038,0.4458164870738983,7.210000038146973,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,6.5,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2019,18.243703842163086,0.20507511496543884,5.301267623901367,0.23352929949760437,0.05027000606060028,0.2897917628288269,0.08449041843414307,0.05556783825159073,0.01434430480003357,0.15923991799354553,0.5374627709388733,6.5,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,6.5,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2020,19.8149356842041,0.20510384440422058,5.334584712982178,0.2854079008102417,0.05971731245517731,0.34820809960365295,0.08564227819442749,0.1366558074951172,0.0158526748418808,0.17928405106067657,0.8145972490310669,5.320000171661377,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,6.03000020980835,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2021,21.251155853271484,0.20516958832740784,5.339664936065674,0.33745646476745605,0.10570307075977325,0.4480641186237335,0.09045877307653427,0.16403576731681824,0.016522053629159927,0.1892489194869995,1.0463947057724,5.559999942779541,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,6.03000020980835,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2022,22.59584617614746,0.2051696479320526,5.355271339416504,0.3486841320991516,0.12054207175970078,0.4684898853302002,0.10727071017026901,0.32148903608322144,0.016846276819705963,0.20350423455238342,1.3376789093017578,5.079999923706055,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,5.320000171661377,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7131 Painters and related workers,2023,24.368724822998047,0.20516972243785858,5.359367370605469,0.3509174883365631,0.1642988920211792,0.4705563485622406,0.1755480319261551,0.41681456565856934,0.01703490875661373,0.34919440746307373,1.4631372690200806,2.9600000381469727,3.430000066757202,73.4000015258789,17.3799991607666,8.390000343322754,8.630000114440918,6.5,4.369999885559082,4.139999866485596,1.5399999618530273,4.849999904632568,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2010,0.22025913000106812,0.06965620070695877,,0.026539020240306854,,,,,,0.0018125411588698626,,30.139999389648438,20.209999084472656,,63.0,,,,,,1.7699999809265137,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2011,0.36182287335395813,0.13861669600009918,,0.03159847855567932,,,,,,0.003625082317739725,,22.100000381469727,20.209999084472656,,63.0,,,,,,1.7699999809265137,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2012,0.5369212031364441,0.14983682334423065,,0.08124098181724548,,,,0.000192430496099405,,0.009397599846124649,0.000192430496099405,21.6299991607666,20.209999084472656,,63.0,,,,2.4800000190734863,,1.7699999809265137,2.4800000190734863,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2013,3.4070184230804443,0.16105693578720093,1.7147598266601562,0.11520618200302124,,,,0.000537813815753907,,0.015170115977525711,0.000537813815753907,70.33000183105469,20.209999084472656,89.72000122070312,63.0,,,,2.4800000190734863,,1.7699999809265137,2.4800000190734863,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2014,5.5597429275512695,0.1722770631313324,2.7353339195251465,0.15063472092151642,,,0.0011635180562734604,0.004661178681999445,,0.019353866577148438,0.004661178681999445,67.48999786376953,20.209999084472656,89.72000122070312,63.0,,,2.25,2.4800000190734863,,1.7699999809265137,2.4800000190734863,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2015,9.080106735229492,0.18450285494327545,3.755908250808716,0.19052013754844666,,0.020214948803186417,0.0019551662262529135,0.00844039861112833,0.0012100022286176682,0.1032361388206482,0.046111516654491425,50.95000076293945,20.209999084472656,89.72000122070312,63.0,,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,10.760000228881836,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2016,12.95328426361084,0.2290593832731247,4.045776844024658,0.19472035765647888,0.04082281142473221,0.2618207037448883,0.05119886249303818,0.014029514975845814,0.003428427502512932,0.11692041903734207,0.3666963577270508,33.45000076293945,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,20.450000762939453,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2017,13.385151863098145,0.23058289289474487,4.07194185256958,0.21683570742607117,0.0563228577375412,0.2618578374385834,0.0525980181992054,0.015017391182482243,0.004950842820107937,0.12174060940742493,0.36810383200645447,32.029998779296875,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,20.450000762939453,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2018,15.539762496948242,0.23071058094501495,4.665001392364502,0.22968168556690216,0.05635181441903114,0.3096296191215515,0.0552874393761158,0.03565254807472229,0.0068546561524271965,0.1339220404624939,0.49921563267707825,31.09000015258789,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,16.190000534057617,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2019,20.08245277404785,0.2307775765657425,5.866861343383789,0.30178651213645935,0.060810696333646774,0.3453497886657715,0.07445845752954483,0.05110185965895653,0.013259697705507278,0.15962469577789307,0.5973013043403625,29.90999984741211,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,15.479999542236328,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2020,21.801013946533203,0.23080991208553314,5.903733253479004,0.3688284456729889,0.07223892956972122,0.41496556997299194,0.07547354698181152,0.12567278742790222,0.014654015190899372,0.1797172725200653,0.8853845596313477,25.40999984741211,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,10.989999771118164,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2021,23.418920516967773,0.2308838963508606,5.909355163574219,0.43609005212783813,0.12786704301834106,0.5339657068252563,0.07971815764904022,0.150852233171463,0.015272781252861023,0.1897062063217163,1.1388863325119019,24.700000762939453,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,12.170000076293945,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2022,24.8132266998291,0.23088397085666656,5.926626682281494,0.4505993723869324,0.14581751823425293,0.558307409286499,0.09453393518924713,0.29565101861953735,0.01557248830795288,0.2039959728717804,1.4265953302383423,18.790000915527344,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,10.050000190734863,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7132 Painters and industrial painters,2023,26.601497650146484,0.23088404536247253,5.931159973144531,0.45348551869392395,0.1987493336200714,0.5607700347900391,0.15470434725284576,0.38331520557403564,0.015746857970952988,0.35003820061683655,1.5460665225982666,16.43000030517578,20.209999084472656,89.72000122070312,63.0,41.02000045776367,34.630001068115234,2.25,2.4800000190734863,2.009999990463257,1.7699999809265137,9.34000015258789,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2010,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2011,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2012,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2013,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2014,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2015,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2016,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2017,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2018,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2019,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2020,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2021,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2022,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7133 Chimney sweepers,2023,,,,,,,,,,,,,,,,,,,,,,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2010,0.2058304399251938,0.06589096784591675,,0.022287536412477493,,,,,,0.0022865678183734417,,13.119999885559082,10.279999732971191,,34.15999984741211,,,,,,12.880000114440918,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2011,0.34148073196411133,0.1311238408088684,,0.0265364833176136,,,,,,0.004573135636746883,,12.170000076293945,10.279999732971191,,34.15999984741211,,,,,,12.880000114440918,,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2012,0.5080669522285461,0.1417374610900879,,0.0682263895869255,,,,0.00024930137442424893,,0.011855317279696465,0.00024930137442424893,13.59000015258789,10.279999732971191,,34.15999984741211,,,,13.59000015258789,,12.880000114440918,13.59000015258789,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2013,3.0166990756988525,0.15235108137130737,1.4547971487045288,0.09675044566392899,,,,0.0006967593217268586,,0.01913749799132347,0.0006967593217268586,31.799999237060547,10.279999732971191,61.11000061035156,34.15999984741211,,,,13.59000015258789,,12.880000114440918,13.59000015258789,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2014,4.947999000549316,0.16296470165252686,2.3206491470336914,0.12650342285633087,,,0.001520549994893372,0.006038742605596781,,0.024415407329797745,0.006038742605596781,30.850000381469727,10.279999732971191,61.11000061035156,34.15999984741211,,,13.829999923706055,13.59000015258789,,12.880000114440918,13.59000015258789,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2015,8.275335311889648,0.17452962696552277,3.1865012645721436,0.1599992960691452,,0.018878353759646416,0.0025551198050379753,0.010934872552752495,0.0016046272357925773,0.13023509085178375,0.04901857301592827,20.920000076293945,10.279999732971191,61.11000061035156,34.15999984741211,,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,15.960000038146973,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2016,12.080101013183594,0.2166776806116104,3.432424783706665,0.16352665424346924,0.03701913729310036,0.24450932443141937,0.06690951436758041,0.018175793811678886,0.004546559881418943,0.14749816060066223,0.36263442039489746,12.40999984741211,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,17.850000381469727,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
7134 Building structure cleaners and related workers,2017,12.500699043273926,0.2181188464164734,3.4546234607696533,0.18209917843341827,0.05107496678829193,0.24454399943351746,0.06873801350593567,0.019455628469586372,0.006565488874912262,0.1535789668560028,0.3643697500228882,12.40999984741211,10.279999732971191,61.11000061035156,34.15999984741211,25.649999618530273,24.940000534057617,13.829999923706055,13.59000015258789,15.25,12.880000114440918,17.850000381469727,7 Building and manufacturing workers,71 Building and construction workers,"713 Painters, Lacquerers, Chimney-sweepers and related trades workers"
